artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,duration_min
Amy Winehouse,Back To Black (Deluxe Edition),Wake Up Alone,62.0,222000.0,False,0.583,0.271,11.0,-15.866,0.0,0.0299,0.545,0.0,0.148,0.235,102.678,3.0,british,3.7
Gabrielle,Now And Always: 20 Years Of Dreaming,Rise,30.0,218813.0,False,0.554,0.484,8.0,-9.456,1.0,0.0253,0.342,1.67e-05,0.0909,0.606,144.737,4.0,british,3.6468833333333333
The Beatles,Please Please Me (Remastered),Please Please Me - Remastered 2009,58.0,120853.0,False,0.527,0.48,4.0,-9.61,1.0,0.028,0.334,0.0,0.0702,0.706,139.388,4.0,british,2.0142166666666665
The Rolling Stones,Hot Rocks (1964-1971),(I Can't Get No) Satisfaction - Mono Version,59.0,222746.0,False,0.731,0.837,9.0,-8.673,1.0,0.0477,0.000287,0.15,0.0978,0.832,135.603,4.0,british,3.7124333333333333
Finley Quaye,Essential - Chill Out,Even After All,28.0,234466.0,False,0.782,0.264,9.0,-14.175,1.0,0.133,0.557,0.0545,0.101,0.419,94.074,4.0,british,3.907766666666667
Yusuf / Cat Stevens,Buddha And The Chocolate Box,Oh Very Young,59.0,156773.0,False,0.728,0.413,9.0,-11.188,1.0,0.0372,0.696,0.000398,0.0861,0.655,111.038,4.0,british,2.6128833333333334
The Zombies,Odessey & Oracle_ 30th Anniversary Edition,This Will Be Our Year [Mono],45.0,129160.0,False,0.4,0.516,9.0,-9.317,1.0,0.0316,0.779,2.38e-05,0.204,0.522,145.544,3.0,british,2.1526666666666667
The Shadows,Another String of Hot Hits (And More!),Apache,57.0,174186.0,False,0.595,0.451,9.0,-12.987,0.0,0.0288,0.0106,0.929,0.0962,0.779,133.671,4.0,british,2.9031
The Rolling Stones,Honky Tonk Women / You Can't Always Get What You Want,Honky Tonk Women,64.0,182706.0,False,0.56,0.721,7.0,-6.669,1.0,0.0629,0.225,0.0339,0.0453,0.966,119.285,4.0,british,3.0451
Gary Moore,Still Got The Blues,Walking By Myself,57.0,175866.0,False,0.531,0.51,4.0,-13.928,1.0,0.0481,0.178,8.7e-05,0.282,0.8,128.427,4.0,british,2.9311
Status Quo,Just Supposin' (Deluxe),What You're Proposing,31.0,258000.0,False,0.464,0.774,1.0,-6.283,1.0,0.034,0.0364,4.64e-06,0.117,0.54,176.899,4.0,british,4.3
Hell Is For Heroes,Punk Rock Hits,I Can Climb Mountains,29.0,200600.0,True,0.39,0.957,2.0,-4.393,1.0,0.0813,0.00217,0.000221,0.0931,0.3,87.046,4.0,british,3.3433333333333333
The Rolling Stones,The Rolling Stones In Mono (Remastered 2016),Midnight Rambler - Mono,29.0,412640.0,False,0.497,0.649,4.0,-10.09,1.0,0.0741,0.701,1.33e-05,0.138,0.52,128.248,4.0,british,6.8773333333333335
Gerald Finzi;Amy Dickson;Aurora Orchestra;Nicholas Collon,Introit: The Music of Gerald Finzi,"Lo, the full, final sacrifice, Op. 26: Amen - Instrumental",55.0,160240.0,False,0.198,0.0899,4.0,-25.087,1.0,0.0448,0.949,0.924,0.15,0.0711,111.868,4.0,british,2.6706666666666665
Sandie Shaw,(60's) Sixties Collected Volume 2,Long Live Love - Remastered 2004,0.0,162133.0,False,0.536,0.469,0.0,-8.759,1.0,0.0571,0.599,0.0,0.237,0.898,151.58,4.0,british,2.7022166666666667
The Walker Brothers,(60's) Sixties Collected Volume 2,Make It Easy On Yourself,0.0,191986.0,False,0.384,0.503,9.0,-8.917,1.0,0.0306,0.072,0.000307,0.261,0.441,81.736,4.0,british,3.1997666666666666
The Fortunes,REGNIG DAG,Here Comes That Rainy Day Feeling Again,0.0,172533.0,False,0.728,0.695,2.0,-9.058,0.0,0.0391,0.519,0.0,0.124,0.836,120.932,4.0,british,2.87555
Jessie Ware,Me Before You (Original Motion Picture Soundtrack),"Till The End - From ""Me Before You""",46.0,180560.0,False,0.662,0.395,4.0,-10.694,1.0,0.0593,0.766,0.00594,0.125,0.534,73.012,4.0,british,3.009333333333333
Craig David;Galantis;Mike Brainchild,DNA (Part 2),DNA (Part 2),17.0,232000.0,False,0.685,0.736,11.0,-2.465,1.0,0.0377,0.013,0.0,0.191,0.39,119.969,4.0,british,3.8666666666666667
Craig David,The Story Goes...,Don't Love You No More (I'm Sorry),59.0,243986.0,False,0.636,0.558,7.0,-7.076,1.0,0.0245,0.462,0.0,0.062,0.572,100.113,4.0,british,4.066433333333333
Ilan Eshkeri,Ghost of Tsushima (Music from the Video Game),The Way of the Ghost,47.0,254880.0,False,0.171,0.162,7.0,-15.387,0.0,0.0432,0.709,0.921,0.149,0.0368,114.473,4.0,british,4.248
Amy Winehouse,Back To Black,Rehab,64.0,213760.0,False,0.434,0.872,0.0,-2.974,1.0,0.0702,0.0473,1.83e-06,0.396,0.732,71.515,4.0,british,3.562666666666667
Henry Jackman,The Falcon and the Winter Soldier: Vol. 1 (Episodes 1-3) [Original Soundtrack],Louisiana Hero,38.0,134149.0,False,0.53,0.455,7.0,-14.149,1.0,0.03,0.388,0.865,0.302,0.411,101.795,4.0,british,2.2358166666666666
YUNGBLUD,21st Century Liability,Anarchist,55.0,167700.0,False,0.508,0.905,9.0,-4.467,0.0,0.311,0.00972,0.0,0.342,0.212,160.627,4.0,british,2.795
Matilda Mann,February,February,48.0,149626.0,False,0.31,0.206,4.0,-11.295,1.0,0.0478,0.908,1.65e-05,0.104,0.123,174.785,4.0,british,2.4937666666666667
Daniel Pemberton,Spider-Man: Into the Spider-Verse (Original Score),The Prowler,45.0,165779.0,False,0.157,0.584,9.0,-12.255,1.0,0.0601,0.152,0.822,0.143,0.0744,149.927,4.0,british,2.762983333333333
The Rolling Stones,Honk (Deluxe),Doom And Gloom,50.0,238546.0,False,0.611,0.837,0.0,-4.558,1.0,0.0328,0.000596,0.0169,0.173,0.783,131.599,4.0,british,3.9757666666666664
Adele;High Contrast,Hometown Glory,Hometown Glory - High Contrast Remix,55.0,396920.0,False,0.529,0.861,10.0,-6.306,0.0,0.0436,0.000621,0.175,0.109,0.116,173.021,4.0,british,6.615333333333333
The Beatles,Yellow Submarine Songtrack,All You Need Is Love,53.0,226666.0,False,0.364,0.483,7.0,-8.22,1.0,0.0317,0.281,1.53e-06,0.113,0.7,102.967,4.0,british,3.7777666666666665
Fenne Lily,On Hold,For a While,45.0,234618.0,False,0.493,0.275,2.0,-12.411,1.0,0.034,0.861,1.62e-05,0.107,0.155,129.952,4.0,british,3.9103
The Beatles,1 (Remastered),From Me To You - Mono / Remastered,58.0,116160.0,False,0.581,0.821,0.0,-4.387,1.0,0.0318,0.507,0.0,0.108,0.968,136.145,4.0,british,1.936
Michael Price;David Arnold,Sherlock - Series 2 (Soundtrack from the TV Series),SHERlocked,39.0,224186.0,False,0.103,0.123,9.0,-21.249,0.0,0.0387,0.809,0.883,0.127,0.0393,90.258,4.0,british,3.7364333333333333
Maybeshewill,Not for Want of Trying,He Films The Clouds Pt. 2,46.0,402573.0,False,0.453,0.689,5.0,-7.137,0.0,0.0303,0.698,0.889,0.0908,0.201,160.011,4.0,british,6.70955
Henry Jackman;Matthew Margeson,Kingsman: The Golden Circle (Original Motion Picture Score),No Time for Emotion,44.0,171680.0,False,0.224,0.239,9.0,-11.429,1.0,0.0343,0.382,0.000619,0.0865,0.0605,127.645,3.0,british,2.8613333333333335
Peppa Pig,Feeling Calm,Time For Bed,26.0,190116.0,False,0.737,0.323,4.0,-7.48,1.0,0.0427,0.832,0.0,0.348,0.598,79.092,4.0,british,3.1686
Henry Jackman,Captain America: The Winter Soldier (Original Motion Picture Soundtrack),Lemurian Star,40.0,186266.0,False,0.397,0.432,0.0,-20.755,0.0,0.0562,0.172,0.778,0.145,0.0378,136.267,5.0,british,3.104433333333333
Rory Gallagher,Rory Gallagher (Remastered 2017),I Fall Apart,54.0,312400.0,False,0.362,0.614,7.0,-13.297,0.0,0.0961,0.107,0.0012,0.123,0.664,79.432,4.0,british,5.206666666666667
Peppa Pig,Feeling Calm,My Friend Peppa,24.0,237114.0,False,0.804,0.708,5.0,-7.104,1.0,0.0405,0.391,0.0,0.089,0.924,137.957,4.0,british,3.9519
The Beatles,Let It Be (Remastered),Two Of Us - Remastered 2009,58.0,216813.0,False,0.726,0.702,7.0,-10.757,1.0,0.032,0.0974,3.46e-05,0.239,0.931,109.114,4.0,british,3.61355
Alexi Murdoch,Towards The Sun,Through The Dark,43.0,330066.0,False,0.566,0.127,7.0,-18.624,1.0,0.0439,0.958,0.916,0.111,0.189,123.211,4.0,british,5.5011
The Beatles,Abbey Road (Super Deluxe Edition),Here Comes The Sun - 2019 Mix,53.0,185706.0,False,0.569,0.557,9.0,-10.208,1.0,0.0428,0.038,0.000228,0.136,0.292,129.101,4.0,british,3.0951
Peter And Gordon,Peter And Gordon,A World Without Love,51.0,164760.0,False,0.548,0.827,4.0,-6.197,1.0,0.0336,0.147,0.0,0.147,0.777,130.043,4.0,british,2.746
Seal,Best 1991 - 2004,Kiss from a Rose - Acoustic,55.0,324066.0,False,0.66,0.407,4.0,-9.72,0.0,0.0355,0.743,0.0,0.0784,0.268,119.354,3.0,british,5.4011
Bombay Bicycle Club,A Different Kind Of Fix,Shuffle,61.0,235293.0,False,0.627,0.959,7.0,-4.744,1.0,0.0298,0.316,0.00576,0.112,0.397,109.981,4.0,british,3.92155
Foy Vance,The Wild Swan,She Burns,56.0,229226.0,False,0.73,0.403,4.0,-10.146,1.0,0.0483,0.718,0.00242,0.0985,0.502,124.901,4.0,british,3.8204333333333333
The Beatles,Abbey Road (Super Deluxe Edition),Oh! Darling - 2019 Mix,52.0,207146.0,False,0.437,0.669,4.0,-6.524,1.0,0.0395,0.0344,0.00395,0.347,0.514,173.67,3.0,british,3.4524333333333335
Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Have You Ever Loved A Woman?,56.0,412960.0,False,0.303,0.648,0.0,-6.795,1.0,0.0512,0.642,0.053,0.407,0.644,170.379,3.0,british,6.882666666666666
Billie Marten,Writing of Blues and Yellows (Deluxe Version),Bird,48.0,220640.0,False,0.235,0.187,6.0,-12.754,1.0,0.0347,0.988,0.00197,0.106,0.118,85.962,4.0,british,3.6773333333333333
The Servant,Collection,Liquefy,28.0,221426.0,False,0.658,0.771,11.0,-6.782,1.0,0.03,0.0268,1.07e-06,0.21,0.746,140.051,4.0,british,3.6904333333333335
The Beatles,1 (Remastered),Paperback Writer - Remastered 2015,59.0,138200.0,False,0.472,0.856,7.0,-6.03,1.0,0.0562,0.147,2.78e-06,0.595,0.841,78.696,4.0,british,2.3033333333333332
YUNGBLUD,YUNGBLUD,Don't Feel Like Feeling Sad Today,29.0,116483.0,False,0.528,0.899,0.0,-3.905,1.0,0.0451,0.00122,0.0,0.0724,0.646,94.989,4.0,british,1.9413833333333332
The Beatles,Revolver (Remastered),Got To Get You Into My Life - Remastered 2009,59.0,149240.0,False,0.521,0.524,0.0,-6.136,1.0,0.0302,0.42,9.27e-06,0.0838,0.711,136.679,4.0,british,2.4873333333333334
The Beatles,Abbey Road (Remastered),The End - Remastered 2009,56.0,141613.0,False,0.647,0.487,11.0,-10.119,0.0,0.0689,0.00101,0.285,0.138,0.222,123.444,1.0,british,2.3602166666666666
Monty Python,Monty Python Sings,Always Look On The Bright Side Of Life,60.0,215333.0,True,0.669,0.535,2.0,-12.36,1.0,0.0972,0.432,0.0,0.208,0.739,120.071,4.0,british,3.5888833333333334
The Beatles,Abbey Road (Remastered),She Came In Through The Bathroom Window - Remastered 2009,57.0,118626.0,False,0.53,0.72,2.0,-8.793,1.0,0.0338,0.00376,3.38e-05,0.314,0.69,80.652,4.0,british,1.9771
The Troggs,From Nowhere,Wild Thing,65.0,155333.0,False,0.453,0.658,9.0,-13.472,1.0,0.0539,0.741,0.0288,0.135,0.761,203.871,4.0,british,2.5888833333333334
Mica Paris,Gospel,(Something Inside) So Strong,28.0,258626.0,False,0.642,0.478,2.0,-5.859,1.0,0.0305,0.391,8.82e-06,0.109,0.183,78.035,4.0,british,4.310433333333333
Matilda Mann,Because I Wanted You to Know,As It Is,51.0,184301.0,False,0.657,0.258,10.0,-12.613,1.0,0.0311,0.908,2.79e-06,0.116,0.318,127.725,4.0,british,3.0716833333333335
The Beatles,Revolver (Remastered),And Your Bird Can Sing - Remastered 2009,57.0,120493.0,False,0.555,0.65,4.0,-6.936,1.0,0.0282,0.0067,0.0491,0.236,0.966,132.59,4.0,british,2.0082166666666668
Blind Faith,Blind Faith,Can't Find My Way Home,54.0,196133.0,False,0.561,0.257,7.0,-17.417,1.0,0.0343,0.858,0.00185,0.0949,0.579,88.276,4.0,british,3.268883333333333
Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),Tea For The Tillerman,57.0,65946.0,False,0.439,0.0675,0.0,-16.963,1.0,0.108,0.737,1.2e-05,0.0821,0.55,170.225,3.0,british,1.0991
Nick Drake,Pink Moon,Road,56.0,119450.0,False,0.586,0.426,4.0,-8.673,0.0,0.0362,0.842,0.815,0.0898,0.793,150.968,4.0,british,1.9908333333333332
Seth Lakeman,Poor Man's Heaven,Solomon Browne,27.0,173826.0,False,0.425,0.706,5.0,-7.054,1.0,0.0306,0.583,2.73e-06,0.172,0.921,78.47,3.0,british,2.8971
Rumer,Mellow Adult Pop,Marie,0.0,161346.0,False,0.424,0.079,9.0,-16.861,1.0,0.0376,0.954,0.00147,0.0915,0.155,167.449,3.0,british,2.6891
The Beatles,Rubber Soul (Remastered),You Won't See Me - Remastered 2009,55.0,199960.0,False,0.488,0.539,9.0,-8.752,1.0,0.0304,0.136,0.0,0.0538,0.473,115.941,4.0,british,3.332666666666667
Marianne Faithfull,Songs Of Innocence And Experience 1965-1995,Sister Morphine - 1969 Version,29.0,331960.0,False,0.423,0.468,9.0,-11.395,0.0,0.0322,0.0858,0.00231,0.197,0.178,161.328,4.0,british,5.532666666666667
The Rolling Stones,Havana Moon (Live),Sympathy For The Devil - Live,28.0,475217.0,False,0.614,0.929,9.0,-5.471,1.0,0.0446,0.405,0.109,0.954,0.551,107.978,4.0,british,7.920283333333333
Stephen Barton,Apex Legends (Original Soundtrack),Apex Legends: Main Theme,38.0,160015.0,False,0.453,0.643,10.0,-12.132,1.0,0.0385,0.0143,0.782,0.11,0.288,120.008,4.0,british,2.666916666666667
Alex Heffes;Anoushka Shankar,A Suitable Boy (Original Television Soundtrack),There is No Harm in Dawn,21.0,78440.0,False,0.226,0.257,0.0,-11.897,1.0,0.0348,0.916,0.789,0.0732,0.292,149.011,4.0,british,1.3073333333333332
Craig Armstrong;Lana Del Rey,The Orchestral Score From Baz Luhrmann's Film The Great Gatsby,Hotel Sayre,48.0,202480.0,False,0.199,0.091,11.0,-20.603,0.0,0.0376,0.824,0.504,0.104,0.0338,65.611,4.0,british,3.3746666666666667
Craig David;Bastille,The Time Is Now (Expanded Edition),I Know You (feat. Bastille),52.0,214960.0,False,0.56,0.761,9.0,-5.202,1.0,0.0879,0.126,0.0,0.0896,0.236,140.555,4.0,british,3.582666666666667
Luke Marzec,Saturday Went by Too Fast,Saturday Went by Too Fast,54.0,148500.0,False,0.805,0.586,8.0,-8.671,1.0,0.0901,0.393,2.85e-05,0.252,0.486,106.978,4.0,british,2.475
Charlie Cunningham,Permanent Way,Don't Go Far,17.0,219013.0,False,0.622,0.312,4.0,-16.105,1.0,0.0315,0.902,0.401,0.109,0.228,80.514,3.0,british,3.6502166666666667
Adele,Send My Love (To Your New Lover),Send My Love (To Your New Lover),42.0,223078.0,False,0.688,0.533,6.0,-8.363,0.0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,4.0,british,3.717966666666667
Charlie Cunningham,Permanent Way,Headlights,16.0,212453.0,False,0.617,0.4,9.0,-15.469,1.0,0.0569,0.878,0.0285,0.0977,0.507,86.051,4.0,british,3.5408833333333334
Henry Jackman;Matthew Margeson,Kingsman: The Golden Circle (Original Motion Picture Score),Kingsman Hoedown,41.0,137933.0,False,0.373,0.856,4.0,-7.503,1.0,0.0463,0.000664,0.947,0.103,0.402,151.733,4.0,british,2.2988833333333334
YUNGBLUD,YUNGBLUD,Sex Not Violence,55.0,202768.0,False,0.45,0.893,0.0,-4.664,1.0,0.054,7.35e-05,0.000168,0.245,0.5,159.991,4.0,british,3.3794666666666666
Greg Holden,I Don't Believe You (Acoustic Version),The Lost Boy (Bonus Track),49.0,208729.0,False,0.361,0.313,7.0,-9.922,1.0,0.0305,0.812,0.0,0.301,0.257,77.844,4.0,british,3.4788166666666664
The Beatles,Please Please Me (Remastered),Anna (Go To Him) - Remastered 2009,57.0,177133.0,False,0.608,0.565,2.0,-11.06,1.0,0.0336,0.635,0.0,0.0601,0.835,109.286,4.0,british,2.9522166666666667
Ciaran Lavery,Not Nearly Dark,Shame,53.0,251960.0,False,0.619,0.299,2.0,-7.744,1.0,0.0279,0.846,4.99e-05,0.243,0.31,115.405,4.0,british,4.199333333333334
Foy Vance;Ed Sheeran,Joy of Nothing,Guiding Light,48.0,351993.0,False,0.437,0.221,1.0,-12.044,1.0,0.0291,0.708,0.000131,0.101,0.286,133.746,4.0,british,5.86655
The Shires,My Universe,Daddy's Little Girl,49.0,189640.0,False,0.427,0.376,11.0,-8.812,1.0,0.0318,0.785,0.0,0.0736,0.334,78.444,4.0,british,3.1606666666666667
YUNGBLUD,YUNGBLUD,Don't Go,56.0,149672.0,True,0.521,0.916,0.0,-2.832,0.0,0.0555,0.00594,0.0,0.0781,0.841,170.012,4.0,british,2.4945333333333335
Matilda Mann,Doomsday,Doomsday,52.0,189506.0,False,0.561,0.393,6.0,-10.728,1.0,0.0369,0.867,0.0,0.121,0.166,121.792,4.0,british,3.1584333333333334
Yusuf / Cat Stevens,The Very Best Of Cat Stevens,The Wind,44.0,102640.0,False,0.756,0.181,2.0,-18.934,1.0,0.0435,0.921,0.0235,0.128,0.819,115.741,4.0,british,1.7106666666666666
Jonny Greenwood,Spencer (Original Motion Picture Soundtrack),Spencer,41.0,103093.0,False,0.243,0.158,2.0,-24.65,0.0,0.0494,0.983,0.937,0.117,0.304,112.454,4.0,british,1.7182166666666667
Sade,The Best of Sade,Paradise,62.0,217466.0,False,0.738,0.792,1.0,-7.873,1.0,0.0378,0.309,0.39,0.0679,0.968,99.817,4.0,british,3.624433333333333
The Beatles,The Beatles (Remastered),I'm So Tired - Remastered 2009,55.0,123493.0,False,0.433,0.483,9.0,-9.422,1.0,0.175,0.656,2.64e-05,0.539,0.717,68.492,4.0,british,2.0582166666666666
The Beatles,Abbey Road (Remastered),Mean Mr Mustard - Remastered 2009,55.0,66533.0,False,0.676,0.596,4.0,-9.107,1.0,0.0272,0.0699,1.96e-05,0.351,0.97,100.687,4.0,british,1.1088833333333334
Sade,Promise,The Sweetest Taboo,64.0,277373.0,False,0.752,0.823,10.0,-9.455,0.0,0.0447,0.128,0.0098,0.303,0.962,91.563,4.0,british,4.622883333333333
The Beatles,1 (Remastered),Love Me Do - Mono / Remastered,56.0,140173.0,False,0.524,0.88,0.0,-3.865,1.0,0.0987,0.404,0.000191,0.154,0.758,148.058,4.0,british,2.3362166666666666
Paloma Faith,Infinite Things,Me Time,43.0,197533.0,False,0.529,0.748,7.0,-5.089,0.0,0.0632,0.0534,0.0,0.209,0.523,81.993,4.0,british,3.2922166666666666
Peppa Pig,Peppa's Adventures: The Album,North Star Lullaby,48.0,146198.0,False,0.655,0.217,5.0,-10.574,1.0,0.0297,0.881,0.0,0.0628,0.479,79.951,4.0,british,2.4366333333333334
Shaun Escoffery,Shaun Escoffery,Days Like This,29.0,270200.0,False,0.682,0.822,4.0,-8.477,0.0,0.0524,0.00346,1.68e-05,0.355,0.567,108.022,4.0,british,4.503333333333333
Laura Marling,Song For Our Daughter,For You,52.0,237228.0,False,0.553,0.104,0.0,-16.152,1.0,0.0372,0.947,1.2e-05,0.0984,0.186,97.067,4.0,british,3.9538
Leona Lewis,Spirit,A Moment Like This,57.0,257293.0,False,0.261,0.562,8.0,-3.667,1.0,0.0301,0.423,7.54e-06,0.131,0.167,70.543,4.0,british,4.288216666666667
William Walton;The Cambridge Singers;Aurora Orchestra;John Rutter,This is the Day: Music on Royal Occasions,Henry V: Henry V: Touch her soft lips and part,61.0,93840.0,False,0.146,0.019,0.0,-31.365,1.0,0.0476,0.92,0.878,0.0864,0.0492,81.526,3.0,british,1.564
The Rolling Stones,Out Of Our Heads,Play With Fire - Mono Version,55.0,133320.0,False,0.578,0.429,2.0,-9.601,1.0,0.0268,0.178,6.01e-05,0.171,0.0889,108.738,4.0,british,2.222
Paloma Faith,Fall to Grace (Expanded Edition),Never Tear Us Apart,53.0,185000.0,False,0.532,0.487,0.0,-7.5,1.0,0.0264,0.368,9.64e-05,0.148,0.162,96.335,3.0,british,3.0833333333333335
Lisa Stansfield,Biography: The Greatest Hits,Time to Make You Mine - Edit,28.0,250533.0,False,0.737,0.552,0.0,-10.095,1.0,0.0472,0.31,0.274,0.186,0.875,89.859,4.0,british,4.17555
Gustav Holst;North Texas Wind Symphony;Eugene Migliaro Corporon,Composer's Collection: Gustav Holst,"Second Suite in F Major, Op. 28 No. 2, H. 106: II. Song Without Words ""I'll Love My Love""",29.0,151586.0,False,0.171,0.0115,0.0,-26.859,0.0,0.0461,0.993,0.943,0.0832,0.0712,62.911,4.0,british,2.5264333333333333
The Beatles,Please Please Me (Remastered),Baby It's You - Remastered 2009,55.0,160520.0,False,0.608,0.494,4.0,-12.211,0.0,0.0345,0.778,0.0,0.0926,0.879,112.421,4.0,british,2.675333333333333
The Beatles,A Hard Day's Night (Remastered),I Should Have Known Better - Remastered 2009,58.0,163080.0,False,0.682,0.444,7.0,-7.689,1.0,0.0289,0.257,0.0,0.115,0.91,130.704,4.0,british,2.718
Amy Wadge,Walking Disaster,Thank Heaven I'm Healing,28.0,280491.0,False,0.591,0.385,3.0,-8.618,1.0,0.0277,0.354,0.00809,0.112,0.434,111.813,3.0,british,4.67485
The Rolling Stones,Hot Rocks (1964-1971),Honky Tonk Women - Mono Version,59.0,179386.0,False,0.562,0.779,7.0,-6.705,1.0,0.0592,0.363,0.0292,0.066,0.967,119.602,4.0,british,2.9897666666666667
The Beatles,Magical Mystery Tour (Remastered),The Fool On The Hill - Remastered 2009,57.0,179106.0,False,0.356,0.26,4.0,-10.577,0.0,0.0314,0.913,2.1e-06,0.105,0.49,144.184,4.0,british,2.9851
Joss Stone,The Best Of Joss Stone 2003 - 2009,Tell Me 'Bout It,28.0,171160.0,False,0.867,0.899,10.0,-5.192,0.0,0.113,0.00372,8.11e-05,0.798,0.715,109.301,4.0,british,2.8526666666666665
Soul II Soul;Caron Wheeler,Fascinating Rhythms (Sound Systems & Dancefloor),Back To Life (However Do You Want Me) - Remastered,29.0,229160.0,False,0.813,0.582,7.0,-8.529,1.0,0.156,0.086,0.000154,0.0451,0.685,100.968,4.0,british,3.8193333333333332
The Hollies,Confessions of the Mind (Expanded Edition),He Ain't Heavy He's My Brother - 1998 Remaster,61.0,262266.0,False,0.304,0.421,7.0,-7.769,1.0,0.0293,0.46,4.03e-05,0.163,0.216,75.928,4.0,british,4.3711
Skunk Anansie,Paranoid & Sunburnt,All In The Name Of Pity,28.0,202066.0,False,0.403,0.858,9.0,-5.6,1.0,0.0665,0.00355,0.0026,0.0883,0.465,143.601,4.0,british,3.367766666666667
Rudy Vallee and His Connecticut Yankees,Halloween Classics: Songs That Scared The Bloomers Off Your Great-Grandma,With Her Head Tucked Underneath Her Arm,28.0,191466.0,False,0.715,0.159,2.0,-12.138,0.0,0.134,0.923,0.0,0.5,0.485,97.34,4.0,british,3.1911
Rumer,Just Best Covers,Soul Rebel,0.0,213320.0,False,0.68,0.217,7.0,-13.193,1.0,0.0529,0.821,0.000188,0.0782,0.395,73.998,4.0,british,3.5553333333333335
Peter Frampton,Frampton Comes Alive! (Deluxe Edition),"Baby, I Love Your Way - Live",64.0,281066.0,False,0.518,0.786,7.0,-5.739,1.0,0.0357,0.448,2.5e-05,0.7,0.463,72.269,4.0,british,4.684433333333334
Yusuf / Cat Stevens,Tea For The Tillerman (Super Deluxe),"If You Want To Sing Out, Sing Out",61.0,165133.0,False,0.687,0.284,0.0,-13.452,1.0,0.0355,0.791,0.0145,0.158,0.851,132.242,4.0,british,2.7522166666666665
Rumer,Feeling Good - Adult Pop Favorites,Am I Forgiven?,0.0,210453.0,False,0.654,0.507,0.0,-9.359,1.0,0.0273,0.462,1.92e-06,0.109,0.611,116.986,4.0,british,3.50755
Sam Brown,Songs About Love - The Classics,Stop - Edit,28.0,296093.0,False,0.329,0.407,9.0,-8.894,1.0,0.04,0.499,0.0,0.146,0.389,184.453,3.0,british,4.9348833333333335
Edward Elgar;Sir Adrian Boult;London Symphony Orchestra,Classical Chillout,"Elgar: Variations on an Original Theme, Op. 36 ""Enigma"": Variation IX. Nimrod",29.0,237160.0,False,0.158,0.19,3.0,-16.299,1.0,0.0356,0.981,0.797,0.105,0.0365,69.116,3.0,british,3.9526666666666666
Adele,Set Fire to the Rain,Set Fire to the Rain,43.0,242973.0,False,0.603,0.67,2.0,-3.882,0.0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,4.0,british,4.04955
Snowy White;The White Flames,No Faith Required,Midnight Blues,49.0,513360.0,False,0.477,0.251,4.0,-12.852,0.0,0.0592,0.782,0.0387,0.0842,0.114,131.876,4.0,british,8.556
Rupert Gregson-Williams,Hacksaw Ridge (Original Motion Picture Soundtrack),One Man At A Time,46.0,150466.0,False,0.208,0.503,2.0,-13.311,1.0,0.05,0.392,0.869,0.104,0.0313,115.9,3.0,british,2.5077666666666665
